filename,iou,group_syntax_success_rate,coordinate_mae,mae_s,mae_q,mae_f,inference_time,first_token_latency
test157.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test158.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test159.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test16.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test160.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test161.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test162.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test163.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test164.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test165.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test166.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test167.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test168.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test169.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test17.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test170.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test171.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test172.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test173.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test174.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test175.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test176.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test177.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test178.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test179.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test18.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test180.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test181.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test182.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test183.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test184.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test185.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test186.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test187.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test188.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test189.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test19.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test190.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test191.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test192.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test193.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test194.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test195.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test196.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test197.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test198.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test199.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test2.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test20.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test200.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test201.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test202.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test203.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test204.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test205.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test206.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test207.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test208.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test209.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test21.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test210.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test211.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test212.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test213.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test214.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test215.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test216.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test217.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test218.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test219.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test22.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test220.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test221.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test222.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test223.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test224.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test225.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test226.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test227.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test228.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test229.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test23.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test230.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test231.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test232.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test233.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test234.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test235.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test236.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test237.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test238.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test239.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test24.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test240.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test241.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test242.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test243.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test244.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test245.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test246.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test247.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test248.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test249.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test25.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test250.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test251.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test252.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test253.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test254.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test255.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test256.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test257.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test258.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test259.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test26.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test260.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test261.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test262.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test263.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test264.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test265.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test266.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test267.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test268.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test269.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test27.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test270.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test271.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test272.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test273.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test274.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test275.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test276.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test277.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test278.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test279.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test28.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test280.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test281.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test282.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test283.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test284.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test285.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test286.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test287.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test288.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test289.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test29.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test290.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test291.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test292.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test293.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test294.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test295.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test296.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test297.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test298.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test299.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test3.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test30.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test300.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test301.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test302.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test303.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test304.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test305.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test306.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test307.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test308.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test309.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test31.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test310.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test311.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test312.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test313.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test314.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test315.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test316.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test317.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test318.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test319.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test32.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test320.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test321.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test322.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test323.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test324.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test325.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test326.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test327.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test328.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test329.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test33.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test330.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test331.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test332.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test333.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test334.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test335.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test336.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test337.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test338.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test339.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test34.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test340.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test341.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test342.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test343.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test344.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test345.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test346.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test347.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test348.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test349.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test35.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test350.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test351.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test352.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test353.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test354.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test355.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test356.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test357.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test358.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test359.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test36.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test360.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test361.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test362.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test363.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test364.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test365.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test366.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test367.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test368.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test369.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test37.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test370.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test371.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test372.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test373.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test374.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test375.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test376.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test377.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test378.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test379.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test38.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test380.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test381.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test382.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test383.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test384.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test385.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test386.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test387.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test388.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test389.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test39.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test390.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test391.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test392.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test393.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test394.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test395.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test396.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test397.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test398.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test399.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test4.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test40.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test400.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test401.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test402.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test403.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test404.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test405.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test406.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test407.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test408.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test409.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test41.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test410.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test411.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test412.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test413.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test414.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test415.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test416.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test417.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test418.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test419.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test42.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test420.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test421.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test422.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test423.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test424.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test425.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test426.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test427.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test428.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test429.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test43.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test430.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test431.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test432.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test433.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test434.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test435.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test436.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test437.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test438.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test439.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test44.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test440.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test441.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test442.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test443.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test444.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test445.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test446.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test447.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test448.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test449.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test45.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test450.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test451.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test452.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test453.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test454.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
test455.gcode,0.0,nan,nan,nan,nan,nan,9.938385,0.0
